code,detail,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
7145,Revenue GR 10Y avg,-4.88,-4.11,—,—,—,—,—,—,—,—
7145,EPS GR,-11.13,133.33,-78.89,-26.96,19.50,13.64,47.49,—,—,—
7145,EPS GR 3Y avg,-19.98,-28.88,-43.10,-0.27,26.05,—,-0.13,-47.90,—,—
7145,EPS GR 5Y avg,-16.08,-13.35,-20.95,—,6.23,-25.02,-28.58,—,—,—
7145,EPS GR 10Y avg,-20.08,-21.33,—,—,—,—,—,—,—,—
7145,OCF GR,—,—,—,-31.20,—,—,—,-65.34,—,—
7145,D/E,0.07,0.20,0.29,0.22,0.33,0.58,0.41,0.09,0.10,0.11
7145,Price,0.1400,0.1300,0.1700,0.1000,0.1400,0.1400,0.2950,0.2000,0.2300,0.2500
7315,Year End,2018-03,2017-03,2016-03,2014-06,2013-06,2012-06,2011-06,2010-06,2009-06,2008-06
7315,Revenue,18,12,17,13,12,17,21,27,25,32
7315,NP,1,1,2,1,-9,-3,1,1,1,1
7315,EPS,0.01,—,0.06,0.01,-0.16,-0.05,0.01,0.02,0.02,0.02
7315,DPS,—,—,—,—,—,—,—,—,—,—
7315,Div Payout,—,—,—,—,—,—,—,—,—,—
7315,Shares,168,160,32,61,58,58,58,58,58,58
7315,BVPS,—,—,—,—,—,—,—,—,—,—
7315,OCF,1,-2,7,—,1,—,1,1,—,2
7315,NP Margin,7.60,4.11,10.98,5.42,-73.76,-16.52,3.72,3.67,4.23,3.77
7315,ROE,4.09,1.74,6.47,14.77,-106.33,-19.56,5.04,6.73,7.70,9.46
7315,Revenue GR,41.06,-25.00,12.90,7.99,-28.28,-18.29,-21.85,8.52,—,—
7315,Revenue GR 3Y avg,7.43,0.05,-1.13,-14.15,-22.92,-11.51,-12.52,-15.44,—,—
7315,Revenue GR 5Y avg,0.23,-8.84,-8.18,-11.70,-17.07,-17.33,-11.63,—,—,—
7315,Revenue GR 10Y avg,-8.35,-10.14,—,—,—,—,—,—,—,—
7315,EPS GR,-50.00,40.35,-3.23,—,—,—,-20.29,-5.91,—,—
7315,EPS GR 3Y avg,-10.39,—,—,-4.00,—,—,-12.82,—,—,—
7315,EPS GR 5Y avg,—,2.80,-6.82,-7.87,—,—,5.71,—,—,—
7315,EPS GR 10Y avg,—,4.14,—,—,—,—,—,—,—,—
7315,OCF GR,—,—,—,—,213.38,-76.01,18.87,297.33,—,—
7315,D/E,—,—,—,—,0.50,0.24,0.21,0.25,0.35,0.33
7315,Price,0.1200,0.1750,0.1950,0.1900,0.2000,0.2100,0.2250,0.1400,0.1500,0.1400
7078,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
7078,Revenue,"1,229",961,"1,201",715,662,594,675,535,431,459
7078,NP,14,27,27,23,14,6,19,12,-62,21
7078,EPS,0.02,0.05,0.05,0.04,0.03,0.01,0.05,0.03,-0.16,0.06
7078,DPS,0.01,0.01,0.02,0.02,—,0.01,—,0.02,0.03,0.02
7078,Div Payout,32.5,18.9,39.6,45.7,—,92.1,—,—,—,—
7078,Shares,596,631,544,544,460,378,378,378,377,377
7078,BVPS,0.79,0.76,0.65,0.62,0.60,0.57,0.55,0.48,0.48,—
7078,OCF,-270,-216,-370,-226,-236,-93,2,-23,67,—
7078,NP Margin,1.16,2.79,2.27,3.20,2.04,0.93,2.77,2.22,-14.31,4.56
7078,ROE,3.14,6.60,7.73,6.85,4.98,2.62,9.36,6.36,-30.12,9.54
7078,Revenue GR,27.90,-20.03,68.02,7.94,11.46,-11.92,26.13,24.18,-6.24,—
7078,Revenue GR 3Y avg,19.78,13.19,26.44,1.95,7.39,11.32,13.67,-6.89,-6.43,—
7078,Revenue GR 5Y avg,15.64,7.32,17.57,10.67,7.59,-2.16,5.11,3.86,—,—
7078,Revenue GR 10Y avg,6.37,6.21,10.50,—,—,—,—,—,—,—
7078,EPS GR,-48.98,-6.23,18.82,42.90,100.60,-70.37,57.70,—,—,—
7078,EPS GR 3Y avg,-17.16,16.77,50.46,-5.30,-2.13,—,-3.75,-9.01,—,—
7078,EPS GR 5Y avg,10.26,-1.10,9.74,—,-11.93,-18.85,-8.95,-3.12,—,—
7078,EPS GR 10Y avg,-5.41,-5.11,3.11,—,—,—,—,—,—,—
7078,OCF GR,—,—,—,—,—,—,—,—,—,—
7078,D/E,5.00,4.87,5.48,2.04,1.23,1.08,0.70,0.56,0.52,0.46
7078,Price,0.3050,0.9550,0.6350,0.6350,0.6750,0.9150,0.6800,0.6700,1.1000,0.8900
5099,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
5099,Revenue,"9,789","8,718","5,588","4,875","4,623","4,446","4,411","4,495","3,948","3,133"
5099,NP,"1,967","1,629","2,050",541,83,362,"1,831",555,"1,061",506
5099,EPS,0.58,0.49,0.58,0.19,0.03,0.13,0.28,0.20,0.38,0.20
5099,DPS,0.12,0.24,0.04,0.03,0.04,0.06,0.05,0.01,—,—
5099,Div Payout,14.3,43.6,5.2,—,16.5,10.8,7.6,—,—,—
5099,Shares,"3,342","3,304","2,783","2,783","2,782","2,783","2,782","2,781","2,770","2,456"
5099,BVPS,3.05,2.53,2.15,1.37,1.86,1.74,2.12,1.31,1.31,—
5099,OCF,353,"1,914","2,167","2,204",302,961,"1,355","1,404","1,619",784
5099,NP Margin,20.09,18.68,36.68,11.10,1.79,8.15,41.52,12.35,26.88,16.16
5099,ROE,24.85,22.19,36.99,12.02,1.73,6.64,36.85,14.47,33.90,23.96
5099,Revenue GR,12.29,56.00,14.64,5.45,3.98,0.78,-1.87,13.86,26.02,—
5099,Revenue GR 3Y avg,26.17,23.55,7.92,3.39,0.94,4.04,12.08,19.49,—,—
5099,Revenue GR 5Y avg,17.10,14.60,4.45,4.31,8.09,11.03,—,—,—,—
5099,Revenue GR 10Y avg,14.03,—,—,—,—,—,—,—,—,—
5099,EPS GR,19.47,-33.11,279.90,546.67,-76.92,-80.24,229.00,-47.78,85.92,—
5099,EPS GR 3Y avg,44.80,154.24,78.31,-33.44,-46.87,-30.24,47.27,—,—,—
5099,EPS GR 5Y avg,35.28,-5.61,29.80,-12.72,-31.98,—,—,—,—,—
5099,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
5099,OCF GR,-81.56,-11.66,-1.67,629.71,-68.58,-29.07,-3.49,-13.29,106.63,—
5099,D/E,0.10,0.93,1.30,2.30,2.29,1.81,1.23,1.78,2.01,2.70
5099,Price,1.7000,2.9700,3.3500,2.2900,1.2900,2.7200,2.2000,2.7400,3.7700,2.5300
5238,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
5238,Revenue,"4,571","4,562","4,007","3,063","2,937","2,308","1,967",—,—,—
5238,NP,-301,99,210,-350,-519,-88,34,—,—,—
5238,EPS,-0.07,0.02,0.01,-0.10,-0.18,-0.05,0.10,—,—,—
5238,DPS,—,—,—,—,—,—,—,—,—,—
5238,Div Payout,—,—,—,—,—,—,—,—,—,—
5238,Shares,"4,148","4,148","4,148","3,359","2,947","1,628",332,—,—,—
5238,BVPS,0.19,0.24,0.23,0.12,0.29,0.45,—,—,—,—
5238,OCF,98,291,341,-13,-53,189,-37,—,—,—
5238,NP Margin,-6.60,2.17,5.25,-11.42,-17.69,-3.82,1.72,—,—,—
5238,ROE,-38.60,9.67,24.91,-52.36,-53.56,-9.72,5.83,—,—,—
5238,Revenue GR,0.21,13.86,30.82,4.28,27.22,17.33,—,—,—,—
5238,Revenue GR 3Y avg,14.28,15.81,20.18,15.89,—,—,—,—,—,—
5238,Revenue GR 5Y avg,14.64,18.32,—,—,—,—,—,—,—,—
5238,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—
5238,EPS GR,—,-52.94,—,—,—,—,—,—,—,—
5238,EPS GR 3Y avg,—,—,—,—,—,—,—,—,—,—
5238,EPS GR 5Y avg,—,-25.15,—,—,—,—,—,—,—,—
5238,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
5238,OCF GR,-66.41,-14.48,—,—,—,—,—,—,—,—
5238,D/E,0.86,0.68,0.90,1.76,1.52,1.25,1.50,—,—,—
5238,Price,0.1550,0.2350,0.3300,0.3600,0.1800,0.6450,0.9950,0.0000,0.0,0.0
2658,Year End,2019-03,2018-03,2017-03,2016-03,2015-03,2014-03,2013-03,2012-03,2011-03,2010-03
2658,Revenue,448,436,420,400,340,345,333,325,316,285
2658,NP,57,56,187,41,30,28,19,26,26,24
2658,EPS,0.93,0.93,3.08,0.67,0.48,0.46,0.32,0.42,0.42,0.39
2658,DPS,0.47,0.42,0.34,0.20,0.18,0.20,0.20,0.18,0.18,0.17
2658,Div Payout,47.6,13.4,45.5,30.5,38.3,44.5,58.3,42.3,42.3,—
2658,Shares,61,61,61,61,61,61,61,61,61,61
2658,BVPS,7.46,6.95,5.36,4.96,4.52,4.21,3.95,3.77,3.62,—
2658,OCF,65,61,55,59,38,45,30,24,35,32
2658,NP Margin,12.64,12.90,44.64,10.19,8.74,8.12,5.83,7.89,8.18,8.41
2658,ROE,12.54,12.34,47.92,13.89,10.98,11.07,8.09,11.24,12.19,12.29
2658,Revenue GR,2.62,3.90,4.93,17.58,-1.44,3.74,2.54,2.68,11.08,—
2658,Revenue GR 3Y avg,3.81,8.63,6.73,6.33,1.59,2.99,5.36,10.01,13.64,—
2658,Revenue GR 5Y avg,5.33,5.56,5.28,4.83,3.64,7.21,9.09,11.24,13.13,—
2658,Revenue GR 10Y avg,6.27,7.31,8.22,8.90,—,—,—,—,—,—
2658,EPS GR,0.56,-69.98,359.46,37.22,6.07,44.51,-24.23,-1.17,8.12,—
2658,EPS GR 3Y avg,11.52,23.69,88.40,28.13,5.12,2.67,-6.80,10.50,7.39,—
2658,EPS GR 5Y avg,15.08,23.74,48.91,9.51,4.41,8.12,-1.50,11.25,32.58,—
2658,EPS GR 10Y avg,11.55,10.40,28.71,20.50,—,—,—,—,—,—
2658,OCF GR,7.77,11.19,-6.97,53.88,-15.22,49.14,27.99,-32.80,8.15,—
2658,D/E,—,—,—,—,—,—,—,—,—,—
2658,Price,18.0000,22.3000,15.9000,8.9800,6.3000,5.1000,4.4200,4.0900,3.9900,4.0800
7609,Year End,2019-11,2018-11,2017-11,2016-11,2015-11,2014-11,2013-11,2012-11,2011-11,2010-11
7609,Revenue,325,382,371,396,427,412,392,379,363,330
7609,NP,5,25,14,14,22,15,19,17,19,19
7609,EPS,0.02,0.08,0.04,0.05,0.15,0.06,0.07,0.06,0.07,0.07
7609,DPS,—,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01
7609,Div Payout,—,12.2,18.8,25.1,10.2,13.2,10.5,24.3,22.4,21.7
7609,Shares,298,300,305,305,150,277,277,277,277,277
7609,BVPS,1.17,1.14,1.09,1.04,0.91,0.92,0.87,0.82,0.77,0.71
7609,OCF,14,24,19,34,39,19,14,28,35,16
7609,NP Margin,1.56,6.43,3.68,3.66,5.14,3.73,4.90,4.51,5.11,5.79
7609,ROE,1.46,7.31,4.19,4.58,7.71,6.11,8.11,7.76,9.06,10.10
7609,Revenue GR,-14.90,3.06,-6.23,-7.30,3.44,5.26,3.34,4.53,10.03,5.53
7609,Revenue GR 3Y avg,-6.31,-3.60,-3.48,0.31,4.01,4.37,5.93,6.67,4.42,6.30
7609,Revenue GR 5Y avg,-4.64,-0.50,-0.44,1.74,5.29,5.71,4.23,6.68,13.12,—
7609,Revenue GR 10Y avg,0.41,1.84,3.06,7.28,—,—,—,—,—,—
7609,EPS GR,-79.24,82.81,-53.53,21.64,42.60,-19.81,12.09,-7.66,-2.83,-11.70
7609,EPS GR 3Y avg,-43.92,1.10,-6.93,11.63,8.63,-6.02,0.19,-7.46,-6.07,3.03
7609,EPS GR 5Y avg,-21.09,3.40,-6.24,7.56,2.84,-6.56,-3.02,-0.38,9.08,—
7609,EPS GR 10Y avg,-14.13,0.14,-3.35,8.32,—,—,—,—,—,—
7609,OCF GR,-43.06,30.33,-45.51,-11.16,101.45,40.07,-50.56,-19.40,117.30,-55.07
7609,D/E,—,—,0.01,0.02,0.06,0.07,0.08,0.02,0.02,—
7609,Price,0.4150,0.5700,0.6100,0.5950,4.2200,2.3300,2.2000,1.6800,1.6500,2.0200
5116,Year End,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12
5116,Revenue,106,103,100,104,111,109,107,103,84,73
5116,NP,76,91,85,63,67,71,73,63,85,45
5116,EPS,0.10,0.13,0.12,0.09,0.10,0.10,0.11,0.09,0.15,0.08
5116,DPS,0.07,0.10,0.08,0.04,0.07,0.05,0.08,0.06,0.08,0.08
5116,Div Payout,62.3,65.3,89.3,35.9,71.8,12.4,89.6,61.5,101.5,101.5
5116,Shares,736,729,728,728,701,696,696,669,586,553
5116,BVPS,1.29,1.24,1.22,1.21,1.12,1.15,1.13,1.15,—,—
5116,OCF,84,58,89,88,100,98,88,93,78,55
5116,NP Margin,71.78,89.02,84.94,61.09,60.79,65.54,68.25,60.84,100.77,61.41
5116,ROE,7.99,9.77,9.30,7.14,7.88,8.65,9.08,8.28,12.71,7.72
5116,Revenue GR,3.37,3.01,-4.04,-6.41,2.12,1.14,3.89,22.41,15.74,20.47
5116,Revenue GR 3Y avg,0.72,-2.56,-2.84,-1.12,2.38,8.75,13.75,19.51,20.92,26.91
5116,Revenue GR 5Y avg,-0.47,-0.90,-0.74,4.22,8.74,12.39,17.59,23.70,—,—
5116,Revenue GR 10Y avg,5.77,7.95,10.81,—,—,—,—,—,—,—
5116,EPS GR,-17.46,7.92,33.41,-9.55,-5.87,-2.85,12.02,-35.35,79.28,-26.94
5116,EPS GR 3Y avg,5.92,9.20,4.34,-6.13,0.81,-11.06,9.09,-5.39,11.08,2.87
5116,EPS GR 5Y avg,0.23,3.56,4.33,-9.74,3.50,-1.62,-0.15,4.76,—,—
5116,EPS GR 10Y avg,-0.70,1.69,4.55,—,—,—,—,—,—,—
5116,OCF GR,44.42,-35.00,1.15,-11.77,1.77,11.73,-5.84,19.19,43.18,-4.05
5116,D/E,0.68,0.64,—,0.73,0.74,0.79,0.90,0.10,0.94,0.83
5116,Price,1.3200,1.3100,1.4300,1.5700,1.4000,1.3800,1.3300,1.2900,1.1500,1.1200
5269,Year End,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12
5269,Revenue,95,82,80,76,—,—,—,—,—,—
5269,NP,36,40,41,47,—,—,—,—,—,—
5269,EPS,0.06,0.07,0.07,0.08,—,—,—,—,—,—
5269,DPS,0.06,0.06,0.03,0.01,—,—,—,—,—,—
5269,Div Payout,78.2,79.2,36.6,—,—,—,—,—,—,—
5269,Shares,580,580,580,580,—,—,—,—,—,—
5269,BVPS,1.07,1.05,1.03,—,—,—,—,—,—,—
5269,OCF,63,52,48,53,—,—,—,—,—,—
5269,NP Margin,38.09,49.06,50.74,61.30,—,—,—,—,—,—
5269,ROE,5.81,6.51,6.61,7.78,—,—,—,—,—,—
5269,Revenue GR,15.53,2.65,5.12,—,—,—,—,—,—,—
5269,Revenue GR 3Y avg,7.63,—,—,—,—,—,—,—,—,—
5269,Revenue GR 5Y avg,—,—,—,—,—,—,—,—,—,—
5269,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—
5269,EPS GR,-10.36,-0.71,-13.04,—,—,—,—,—,—,—
5269,EPS GR 3Y avg,-8.19,—,—,—,—,—,—,—,—,—
5269,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—
5269,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
5269,OCF GR,20.59,9.70,-9.56,—,—,—,—,—,—,—
5269,D/E,0.14,0.82,0.56,0.57,—,—,—,—,—,—
5269,Price,0.8100,0.8050,1.0000,1.0700,0.9300,0.0000,0.0,0.0,0.0,0.0
5115,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
5115,Revenue,95,161,229,350,392,447,502,308,242,349
5115,NP,-171,-146,-138,46,61,74,58,12,-14,91
5115,EPS,-0.18,-0.16,-0.14,0.05,0.07,0.09,0.07,0.02,-0.02,0.17
5115,DPS,—,—,—,—,—,—,—,—,0.01,0.01
5115,Div Payout,—,—,—,—,—,2.2,—,—,—,—
5115,Shares,924,924,924,925,875,809,791,795,652,519
5115,BVPS,0.59,0.78,0.93,0.94,0.89,0.75,0.67,0.59,0.60,—
5115,OCF,58,3,-32,44,200,31,69,-12,-69,61
5115,NP Margin,-179.24,-90.62,-59.92,13.02,15.50,16.61,11.60,4.05,-5.75,26.16
5115,ROE,-34.22,-21.80,-16.99,5.34,8.45,13.13,11.57,2.63,-2.96,21.44
5115,Revenue GR,-40.79,-29.81,-34.48,-10.56,-12.48,-10.95,63.05,27.22,-30.59,—
5115,Revenue GR 3Y avg,-35.18,-25.63,-19.95,-11.33,8.32,22.70,12.92,-1.54,-1.04,—
5115,Revenue GR 5Y avg,-26.59,-20.35,-5.72,7.66,2.33,6.74,14.99,15.31,—,—
5115,Revenue GR 10Y avg,-11.48,-4.30,4.26,—,—,—,—,—,—,—
5115,EPS GR,—,—,—,-28.99,-26.60,27.03,362.50,—,—,—
5115,EPS GR 3Y avg,—,—,—,-12.84,62.77,—,-25.08,-52.68,—,—
5115,EPS GR 5Y avg,—,—,—,—,-17.08,-9.04,-6.94,-22.02,—,—
5115,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
5115,OCF GR,—,—,—,-78.01,536.86,-54.43,—,—,—,—
5115,D/E,0.22,0.03,0.08,0.10,0.16,0.41,0.66,0.89,0.94,1.02
5115,Price,0.1300,0.0800,0.1800,0.2650,0.4250,0.6300,1.5700,0.6800,0.7600,0.9900
2674,Year End,2019-12,2018-12,2017-03,2016-03,2015-03,2014-03,2013-03,2012-03,2011-03,2010-03
2674,Revenue,373,386,317,287,280,259,288,275,297,254
2674,NP,—,3,12,2,-1,-2,-3,2,6,6
2674,EPS,—,0.03,0.09,0.01,-0.01,-0.01,-0.02,0.01,0.05,0.04
2674,DPS,—,—,—,0.05,0.05,—,0.05,0.07,0.07,0.10
2674,Div Payout,—,—,—,—,—,—,—,—,—,—
2674,Shares,134,134,132,132,132,132,132,132,132,132
2674,BVPS,0.92,0.89,—,—,—,—,—,—,—,—
2674,OCF,35,-66,10,2,13,27,12,15,28,-4
2674,NP Margin,0.09,0.89,3.66,0.63,-0.53,-0.61,-1.02,0.61,2.07,2.24
2674,ROE,0.26,2.86,6.81,1.09,-0.86,-0.89,-1.60,0.89,3.19,2.91
2674,Revenue GR,-3.38,11.81,10.34,2.75,7.93,-10.10,4.99,-7.44,16.79,—
2674,Revenue GR 3Y avg,7.17,8.93,6.96,-0.10,0.62,-4.40,4.31,-3.22,—,—
2674,Revenue GR 5Y avg,6.51,5.19,2.92,-0.63,1.95,-3.07,—,—,—,—
2674,Revenue GR 10Y avg,1.95,0.26,—,—,—,—,—,—,—,—
2674,EPS GR,-90.63,-50.48,540.88,—,—,—,—,-72.77,9.30,—
2674,EPS GR 3Y avg,-37.13,—,—,—,—,—,—,—,—,—
2674,EPS GR 5Y avg,—,—,46.98,-21.85,—,—,—,—,—,—
2674,EPS GR 10Y avg,—,-11.09,—,—,—,—,—,—,—,—
2674,OCF GR,—,—,295.41,-80.62,-53.35,129.27,-23.32,-44.66,—,—
2674,D/E,0.89,1.14,—,—,—,—,—,—,—,—
2674,Price,0.4400,0.4400,0.8600,1.0900,0.9050,0.8050,0.7500,0.6500,0.6700,0.8500
2488,Year End,2019-03,2018-03,2017-03,2016-03,2015-03,2014-03,2013-03,2012-03,2011-03,2010-03
2488,Revenue,"1,622","1,572","1,470","1,432","1,368","1,363","1,302","1,272","1,129","1,065"
2488,NP,538,493,512,522,531,564,538,480,409,302
2488,EPS,0.34,0.32,0.34,0.34,0.34,0.37,0.35,0.33,0.27,0.20
2488,DPS,0.15,0.16,0.15,0.14,0.09,0.19,0.17,0.13,0.07,0.06
2488,Div Payout,44.1,49.5,43.7,45.4,23.0,81.2,43.6,26.2,26.2,—
2488,Shares,"1,548","1,548","1,528","1,528","1,526","1,520","1,526","1,528","1,535","1,536"
2488,BVPS,3.60,3.44,3.22,3.02,2.80,2.59,2.62,2.39,2.17,—
2488,OCF,134,"-1,786","-1,461",-520,365,"1,021",343,"1,064","1,268","-1,907"
2488,NP Margin,33.14,31.37,34.84,36.46,38.80,41.35,41.32,37.68,36.25,28.32
2488,ROE,9.61,9.33,10.29,11.18,12.26,13.75,13.59,13.24,12.99,10.56
2488,Revenue GR,3.19,6.96,2.64,4.66,0.39,4.64,2.38,12.70,6.03,—
2488,Revenue GR 3Y avg,4.25,4.74,2.55,3.21,2.46,6.48,6.95,6.33,3.52,—
2488,Revenue GR 5Y avg,3.55,3.84,2.93,4.87,5.15,5.19,5.06,6.61,7.99,—
2488,Revenue GR 10Y avg,4.37,4.45,4.75,6.42,—,—,—,—,—,—
2488,EPS GR,8.78,-4.78,-2.05,-1.72,-6.20,5.10,12.42,17.60,36.22,—
2488,EPS GR 3Y avg,0.49,-2.86,-3.35,-1.05,3.49,11.59,21.67,28.50,1.68,—
2488,EPS GR 5Y avg,-1.33,-2.01,1.30,5.08,12.17,20.18,6.80,31.78,—,—
2488,EPS GR 10Y avg,8.89,2.30,15.54,—,—,—,—,—,—,—
2488,OCF GR,—,—,—,—,-64.30,198.19,-67.79,-16.13,—,—
2488,D/E,0.29,0.28,0.28,0.38,0.32,0.15,0.17,0.17,0.36,0.41
2488,Price,4.0900,4.3700,4.0800,4.1500,4.7900,4.4100,4.4000,3.8900,3.1700,2.8800
1163,Year End,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12
1163,Revenue,"5,572","4,503","4,779","4,279","3,992","3,735","3,258","2,759","2,427","2,173"
1163,NP,492,377,288,312,309,296,238,208,132,129
1163,EPS,1.42,1.09,0.83,0.91,0.89,0.86,0.59,0.54,0.44,0.50
1163,DPS,0.40,0.12,0.09,0.07,0.05,0.03,0.07,0.05,0.04,0.02
1163,Div Payout,30.1,11.4,10.7,7.2,7.1,3.9,10.6,9.7,4.0,4.0
1163,Shares,346,346,346,344,346,344,404,382,374,257
1163,BVPS,18.39,16.28,16.76,15.48,13.82,12.35,11.21,10.42,6.82,6.94
1163,OCF,568,433,439,51,12,76,211,-22,38,-106
1163,NP Margin,6.47,6.57,6.03,7.29,7.74,7.92,7.30,7.52,5.44,5.94
1163,ROE,12.10,10.93,10.87,12.12,13.56,14.98,13.63,14.54,11.62,16.44
1163,Revenue GR,23.75,-5.79,11.69,7.20,6.87,14.64,18.09,13.69,11.67,15.00
1163,Revenue GR 3Y avg,9.20,4.10,8.56,9.51,13.10,15.46,14.45,13.45,677.14,692.41
1163,Revenue GR 5Y avg,8.33,6.68,11.61,12.01,12.93,14.60,262.98,263.16,234.19,—
1163,Revenue GR 10Y avg,11.42,96.78,101.33,93.48,—,—,—,—,—,—
1163,EPS GR,30.43,30.99,-8.28,1.60,24.85,21.45,8.33,54.31,-29.94,-20.97
1163,EPS GR 3Y avg,16.15,6.87,5.18,15.49,17.99,26.62,5.41,-5.11,-2.38,—
1163,EPS GR 5Y avg,14.73,13.10,8.89,20.83,12.17,2.37,9.24,—,13.51,—
1163,EPS GR 10Y avg,8.37,11.15,—,17.11,—,—,—,—,—,—
1163,OCF GR,31.10,-1.43,761.96,341.45,-84.88,-63.73,—,—,—,—
1163,D/E,0.01,—,—,—,—,—,—,—,—,—
1163,Price,16.2800,13.0000,13.5000,10.2000,10.5000,11.4200,12.1000,7.0500,4.7500,4.4900
2682,Year End,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12
2682,Revenue,5,4,20,58,70,80,93,154,145,116
2682,NP,-3,-4,6,5,-7,—,—,-8,-9,-4
2682,EPS,-0.02,-0.03,0.05,0.04,-0.05,—,—,-0.07,-0.08,-0.03
2682,DPS,—,—,—,—,—,—,—,—,—,0.01
2682,Div Payout,—,—,—,—,—,—,—,—,—,—
2682,Shares,138,138,132,125,122,114,114,114,114,114
2682,BVPS,0.99,1.03,1.02,0.90,0.92,0.93,0.85,0.83,0.72,0.72
2682,OCF,-17,-6,-9,13,1,10,19,20,5,3
2682,NP Margin,-54.84,-97.92,31.78,8.01,-9.32,0.50,-0.49,-5.24,-6.49,-3.28
2682,ROE,-2.02,-2.98,4.62,3.82,-5.71,0.36,-0.44,-7.72,-9.87,-4.51
2682,Revenue GR,17.74,-78.43,-65.87,-17.09,-13.16,-13.38,-39.62,6.04,24.56,4.36
2682,Revenue GR 3Y avg,-55.74,-60.62,-37.36,-14.56,-23.13,-17.84,-7.27,11.29,-4.94,-6.68
2682,Revenue GR 5Y avg,-42.58,-46.00,-33.66,-16.77,-9.72,-6.34,-11.27,1.42,—,—
2682,Revenue GR 10Y avg,-26.66,-30.78,-17.97,—,—,—,—,—,—,—
2682,EPS GR,—,—,27.76,—,—,—,—,—,—,—
2682,EPS GR 3Y avg,—,—,138.36,—,—,—,—,—,—,—
2682,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—
2682,EPS GR 10Y avg,—,—,13.05,—,—,—,—,—,—,—
2682,OCF GR,—,—,—,—,-88.23,-47.12,-4.46,270.76,90.56,-43.71
2682,D/E,0.03,—,—,—,—,—,—,—,0.03,0.10
2682,Price,0.2600,0.2100,0.3900,0.4350,0.3150,0.3100,0.3000,0.3400,0.3200,0.4200
4952,Year End,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12
4952,Revenue,39,39,40,23,13,13,14,9,10,10
4952,NP,13,12,17,1,12,4,6,10,10,10
4952,EPS,0.06,0.06,0.08,0.01,0.12,0.04,0.06,0.10,0.10,0.10
4952,DPS,0.06,0.05,0.01,0.07,0.07,0.07,0.07,0.07,0.07,0.07
4952,Div Payout,87.9,60.9,141.5,48.4,360.0,137.8,—,71.7,72.1,72.1
4952,Shares,220,220,220,100,100,100,100,100,100,100
4952,BVPS,1.28,1.27,1.24,1.57,1.50,1.55,1.57,1.59,1.54,1.54
4952,OCF,16,20,31,117,-1,6,7,7,9,8
4952,NP Margin,33.16,31.41,44.05,3.55,92.53,28.93,42.69,112.64,104.81,107.48
4952,ROE,4.53,4.37,8.01,0.53,7.84,2.49,3.76,6.54,6.51,6.72
4952,Revenue GR,-1.64,-0.82,69.26,75.69,-1.03,-3.76,52.33,-4.90,1.30,6.93
4952,Revenue GR 3Y avg,18.19,43.41,43.30,18.72,13.21,11.72,13.64,1.00,3.37,9.56
4952,Revenue GR 5Y avg,23.48,22.95,33.96,19.37,6.93,8.60,9.86,4.85,7.14,—
4952,Revenue GR 10Y avg,15.80,16.22,18.51,13.09,—,—,—,—,—,—
4952,EPS GR,3.75,-29.29,854.22,-93.26,216.45,-34.73,-42.25,2.18,-0.98,37.84
4952,EPS GR 3Y avg,91.29,-23.09,26.74,-48.17,6.05,-27.24,-16.40,11.72,5.10,-18.15
4952,EPS GR 5Y avg,8.35,-1.24,-5.16,-39.33,3.83,-12.07,-7.29,-11.11,7.00,—
4952,EPS GR 10Y avg,-2.39,-4.31,-8.18,-19.43,—,—,—,—,—,—
4952,OCF GR,-18.38,-36.71,-73.06,—,—,-17.00,0.47,-21.65,13.66,54.71
4952,D/E,0.44,0.44,0.44,1.27,0.38,0.25,0.13,0.09,0.06,0.01
4952,Price,0.7650,0.7800,0.8350,0.9750,1.0000,1.1300,1.1300,1.1000,1.0500,0.9900
5127,Year End,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12
