code,name,category,Annual,nYear,3G2H,PE Value,EPS GR Value,intrinsic,Price_A,Price_B,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2,NPM avg,P/E min,P/E max,P/E mid,P/E avg,EPS GR min,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,EY avg,EY 3Y avg,EY 5Y avg,EY 10Y avg,DY avg,DY 3Y avg,DY 5Y avg,DY 10Y avg,DPayout avg,check NP,check EPS GR,check OCF,neg Revenue,neg NP,neg EPS GR,neg OCF,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end,EY level,DY level,Revenue Growth,EPS Growth,OCF Growth,ROE Health,D/E Health
7190,PELANGI PUBLISHING GROUP BHD.,Telecommunications & Media,2019-09-01,9,2.0,-0.18,-0.0,-0.17,-0.13,0.27,0.265,0.23,0.35,1.0329,-30.0,-0.01,-0.04,0.01,3.77,-0.86,1.72,0.11,0.11,5.36,8.2,28.0,18.1,14.85,0.0,-11.05,-18.48,-13.15,7.07,3.68,4.19,0.0,3.7,3.31,3.18,0.0,68.93,1,0,0,2+4+5+6+7,+,2+4+5+6+9,+,53,67,0.04,0.02,-1,2,0,5,0.0,0.0,1.0,0.0,1.0
7031,AMTEL HOLDINGS BERHAD,Telecommunications & Media,2019-11-01,9,1.0,3.6,0.49,0.77,0.58,0.54,0.5,0.47,0.68,0.9411,5.0,0.1,0.2,0.0,0.0,10.31,10.14,0.0,0.0,2.74,-13.0,85.0,36.0,28.77,4.92,157.81,48.83,4.92,105.63,3.33,2.8,0.0,1.32,0.0,0.0,0.0,0.07,0,0,0,3+4+6+7+8,3,2+3+4+6+7+8+9,2+4+5+6,61,63,7.37,0.09,11,8,0,0,0.0,0.0,0.0,0.0,1.0
6947,DIGI.COM BERHAD,Telecommunications & Media,2019-12-01,10,1.0,4.65,0.66,3.06,2.3,4.24,4.45,3.82,5.1,0.08,24.0,0.18,0.04,0.18,4.09,228.88,214.97,6.67,6.76,23.54,16.4,35.27,25.84,24.39,3.64,-4.31,-6.75,3.64,4.23,4.07,4.13,4.23,4.34,4.0,4.16,4.34,105.51,1,0,1,1+3+4+5,+,1+3+4+5+8,+,5406,6297,0.15,0.18,2310,2062,0,5,0.0,0.0,0.0,1.0,0.0
6888,AXIATA GROUP BERHAD,Telecommunications & Media,2019-12-01,10,0.5,3.21,3.7,0.32,0.24,3.76,3.7,3.01,5.28,1.7,40.0,0.09,0.02,0.1,2.57,5.42,8.66,1.01,1.03,7.12,-7.42,78.67,35.62,28.77,41.06,41.06,-10.07,-2.68,2.03,-2.6,-0.4,2.03,2.59,2.06,2.64,2.59,50.09,0,0,0,2+9,2,1+2+4+6+10,1+2+3+4+5+6+7+8+9+10,15621,24583,0.21,0.16,0,0,0,4,0.5,0.0,0.0,0.0,0.0
6399,ASTRO MALAYSIA HOLDINGS BERHAD,Telecommunications & Media,2019-01-01,10,2.5,2.37,0.12,1.84,1.38,1.0,0.985,0.705,1.61,0.1641,8.0,0.13,0.13,0.08,7.61,76.6,74.73,3.91,5.29,13.13,0.0,36.5,18.25,17.19,0.91,-8.63,0.91,0.0,5.4,7.02,5.73,0.0,4.07,6.92,5.82,0.0,48.71,1,0,1,1+2+10,+,1+6+8+10,+,3242,5479,0.12,0.09,521,1895,0,5,0.5,0.0,1.0,1.0,0.0
6084,STAR MEDIA GROUP BERHAD,Telecommunications & Media,2018-12-01,10,1.0,0.27,0.0,0.15,0.11,0.37,0.385,0.225,0.67,1.11,50.0,0.01,0.03,0.02,5.19,0.69,0.61,0.02,0.0,13.76,5.71,48.5,27.1,15.28,0.0,-65.97,-48.37,-27.94,8.76,9.56,8.62,8.76,8.15,15.06,11.4,8.15,52.92,1,0,0,1+2+3+5+6+10,+,1+2+3+5+6+10,+,974,393,0.2,0.01,338,-25,0,5,0.0,0.0,0.0,0.0,1.0
6025,BERJAYA MEDIA BERHAD,Telecommunications & Media,2019-04-01,10,2.0,0.52,-0.0,-0.5,-0.38,0.14,0.105,0.075,0.27,-0.04,-2.0,-0.05,-0.48,0.0,0.0,129.75,-187.92,0.0,0.0,-38.18,-46.0,25.0,-10.5,-3.58,0.0,0.0,0.0,0.0,-19.15,-26.94,-25.32,-19.15,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+5+8+10,1+2+3+4+5+7+8+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8,47,26,-0.02,-0.07,5,0,0,0,0.0,0.0,0.0,1.0,1.0
6012,MAXIS BERHAD,Telecommunications & Media,2019-12-01,10,1.5,4.41,0.0,4.13,3.1,4.99,5.45,4.59,5.81,0.9,29.0,0.19,0.03,0.2,3.67,20.86,21.36,1.12,1.12,21.97,16.12,30.29,23.2,25.25,0.0,-10.22,-3.25,-3.34,3.7,4.18,4.09,3.7,4.85,3.61,3.75,4.85,117.4,1,0,1,6+9,+,1+2+6+7+8,+,8869,9313,0.0,0.19,4091,3379,0,5,0.5,0.0,0.0,1.0,0.0
5252,SASBADI HOLDINGS BERHAD,Telecommunications & Media,2019-08-01,7,1.5,0.0,0.0,0.0,0.0,0.13,0.12,0.085,0.21,0.39,38.0,0.0,0.0,0.0,0.0,0.79,2.1,0.08,0.08,11.7,0.0,56.25,28.12,28.88,0.0,-42.61,-27.04,0.0,2.83,2.79,2.8,0.0,0.44,0.41,0.53,0.0,14.43,1,0,0,1+2+7,+,2+3+6+7,+,78,88,0.04,0.01,18,11,0,0,0.5,0.0,0.0,0.0,1.0
5090,MEDIA CHINESE INTERNATIONAL LIMITED,Telecommunications & Media,2019-03-01,10,1.0,-0.06,-0.0,-0.31,-0.23,0.16,0.18,0.12,0.255,0.4175,-7.0,-0.02,-0.11,0.01,6.28,-5.84,-6.18,0.01,0.0,7.08,-36.5,43.0,3.25,20.79,0.0,0.0,0.0,0.0,1.32,-2.43,-0.31,1.32,1.69,1.43,1.43,1.69,55.49,0,0,1,2+3+4+5+6+10,1+2,1+2+3+4+5+6+7+10,,376,286,0.02,-0.01,24,15,0,5,0.0,0.0,0.0,0.0,1.0
5031,TIME DOTCOM BERHAD,Telecommunications & Media,2019-12-01,10,2.5,8.71,6.17,3.14,2.36,9.51,11.28,8.3,11.98,4.73,22.0,0.52,0.05,0.29,2.57,11.01,11.88,0.05,0.05,46.26,3.17,30.33,16.75,15.02,11.86,-8.84,11.86,23.29,9.29,5.03,6.95,9.29,0.41,0.79,0.81,0.41,6.37,1,0,0,9,+,3+4+6,+,321,1114,0.21,0.53,0,0,0,4,0.5,0.0,1.0,0.0,1.0
4863,TELEKOM MALAYSIA BERHAD,Telecommunications & Media,2019-12-01,10,1.5,4.99,0.0,2.39,1.79,3.34,4.23,2.68,4.68,1.896,33.0,0.13,0.03,0.1,2.36,6.68,8.5,1.31,1.27,8.32,10.32,66.5,38.41,27.5,0.0,-6.76,-6.12,-0.86,4.63,3.25,3.15,4.63,4.16,2.79,3.06,4.16,83.6,1,0,0,1+2,+,2+5+6+7+9,+,8791,11434,0.34,0.17,0,0,0,3,0.5,0.0,1.0,0.0,0.0
4502,MEDIA PRIMA BERHAD,Telecommunications & Media,2018-12-01,10,0.5,-0.22,-0.0,-2.19,-1.64,0.25,0.16,0.11,0.52,0.5131,-1.0,-0.15,-0.94,0.0,0.0,-29.33,7.44,0.56,0.0,4.0,-15.2,18.14,1.47,7.62,0.0,-24.94,-22.71,-6.33,-9.99,-53.24,-28.58,-9.99,6.64,7.81,8.63,6.64,45.95,0,0,1,1+2+3+4+5+10,2+3,1+2+3+5+8+9+10,,744,1183,0.23,0.05,86,22,0,0,0.0,0.0,0.0,0.0,0.5
0195,BINASAT COMMUNICATIONS BERHAD,Telecommunications & Media,2019-06-01,6,1.5,0.08,0.0,0.1,0.08,0.33,0.405,0.195,0.6,0.3,29.0,0.01,0.02,0.0,0.0,4.63,6.7,0.25,0.1,13.53,0.0,15.75,7.88,4.36,0.0,-23.14,-0.71,0.0,8.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,2.67,1,0,0,1+6,+,1+3+6,+,32,55,0.02,0.02,13,0,0,0,0.5,0.0,0.0,0.0,1.0
0178,SEDANIA INNOVATOR BERHAD,Telecommunications & Media,2019-12-01,6,1.5,0.0,0.0,0.0,0.0,0.14,0.15,0.08,0.275,0.1204,231.0,0.0,0.0,0.0,0.0,0.5,8.6,0.03,0.03,8.18,-29.0,43.5,7.25,10.33,0.0,0.0,-36.65,0.0,-2.61,-3.97,-2.61,0.0,2.0,1.03,2.0,0.0,23.82,0,0,0,2+5+6,2+4,1+2+3+4+5+6,1+2+3+4,11,15,0.1,0.01,4,-2,0,0,0.5,0.0,0.0,0.0,1.0
0173,REV ASIA BERHAD,Telecommunications & Media,2018-12-01,8,1.5,-0.2,-0.0,-0.1,-0.08,0.09,0.095,0.04,0.205,0.04,-9.0,-0.01,-0.11,0.0,0.0,-25.25,-9.73,0.0,0.0,10.07,0.48,38.75,19.61,16.4,0.0,0.0,0.0,0.0,30.61,73.33,47.16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+4+5+6+7,1+5,1+4+5+6+7+8,2,39,0,0.0,0.0,1,2,0,0,0.0,0.0,0.5,0.0,1.0
0172,OCK GROUP BERHAD,Telecommunications & Media,2018-12-01,7,1.5,0.66,0.0,0.33,0.25,0.45,0.545,0.345,0.665,0.57,18.0,0.03,0.06,0.0,0.0,5.37,5.68,0.74,0.74,7.37,14.17,30.0,22.08,22.1,0.0,-15.11,-0.91,0.0,4.86,5.17,5.31,0.0,0.4,0.94,0.56,0.0,8.84,1,0,0,1+7,+,2+3+5+6+7,+,139,457,0.03,0.03,-8,45,0,0,0.5,0.0,1.0,0.0,0.0
0165,XOX BHD,Telecommunications & Media,2018-06-01,9,1.5,0.15,-0.0,-0.2,-0.15,0.03,0.05,0.01,0.065,0.0854,-3.0,-0.02,-0.4,0.0,0.0,-20.84,-5.52,0.07,0.01,-34.59,-17.0,2.33,-7.34,-5.46,0.0,0.0,0.0,0.0,-25.36,-20.95,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6+8+9,1+3+5+7+8+9,1+2+3+4+5+6+7+8+9,1+2+3+5+6+8+9,0,201,-0.01,-0.01,0,-2,0,0,0.5,0.0,0.0,0.0,1.0
0159,ASIA MEDIA GROUP BERHAD,Telecommunications & Media,2018-12-01,8,1.0,-0.06,-0.0,-0.1,-0.08,0.05,0.06,0.03,0.09,-1.69,-5.0,-0.01,-0.17,0.0,0.0,0.78,-222.16,0.0,0.0,-156.46,-3.25,14.5,5.62,1.61,0.0,0.0,0.0,0.0,-12.43,-35.12,-131.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+4+5+6+8,1+3+4+5,1+2+3+4+5+6+7+8,1+3+6+7,37,13,0.28,-0.11,44,-3,0,0,0.0,0.0,0.0,0.0,1.0
0147,INNITY CORPORATION BERHAD,Telecommunications & Media,2018-12-01,9,2.0,0.42,0.1,0.06,0.04,0.36,0.43,0.29,0.5,0.2582,48.0,0.01,0.02,0.0,0.0,3.49,4.22,0.0,0.0,1.94,14.5,69.5,42.0,31.63,10.13,-20.76,-9.81,10.13,3.16,2.77,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,9,2+5+7+8+9,2+9,23,107,0.0,0.01,-1,8,0,0,0.5,0.0,0.5,0.0,1.0
0129,SILVER RIDGE HOLDINGS BHD,Telecommunications & Media,2019-06-01,10,1.0,-0.13,-0.0,-0.3,-0.22,0.28,0.4,0.195,0.45,0.02,-14.0,-0.03,-0.08,0.0,0.0,-145.5,-49.64,0.1,0.09,-6.38,-7.5,16.0,4.25,2.43,0.0,0.0,0.0,0.0,-13.12,-16.75,-8.8,-13.12,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+4+8+9+10,1+2+3+4+6+10,1+2+3+4+5+6+7+9+10,1+6+7+8+10,93,15,-0.07,-0.03,0,-3,0,0,0.0,0.0,0.0,0.0,1.0
0123,PRIVASIA TECHNOLOGY BERHAD,Telecommunications & Media,2018-12-01,9,1.0,-26.92,-0.0,-40.83,-30.62,0.04,0.06,0.02,0.095,0.11,0.0,-2.91,-48.5,0.0,0.0,-2645.55,-5.6,0.18,0.21,3.79,-5.0,23.5,9.25,8.75,0.0,0.0,0.0,0.0,1.32,-13.33,-5.94,0.0,2.34,0.0,0.0,0.0,40.31,0,0,1,1+2+3+6,1+2,1+2+3+4,,38,53,0.01,-0.01,11,8,0,0,0.0,0.0,0.0,0.0,1.0
0103,M N C WIRELESS BERHAD,Telecommunications & Media,2017-12-01,6,1.5,0.0,-0.0,0.0,0.0,0.05,0.03,0.01,0.125,0.0707,-8.0,-0.0,-0.0,0.0,0.0,-5.37,-1.88,0.01,0.04,-8.12,-26.0,-8.17,-17.08,-17.08,0.0,0.0,0.0,0.0,-2.68,0.0,-0.77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+5+6,1+2+3+4+5+6,1+2+3+4+5+6,2+3+5,14,16,-0.03,0.0,1,1,0,0,0.0,0.0,0.5,0.0,1.0
0096,NEXGRAM HOLDINGS BERHAD,Telecommunications & Media,2019-07-01,10,1.0,-0.04,-0.0,-0.1,-0.08,0.01,0.015,0.005,0.02,0.0711,-1.0,-0.01,-0.67,0.0,0.0,-15.47,-15.42,0.03,0.03,-17.15,-5.0,12.0,3.5,3.94,0.0,0.0,0.0,0.0,-17.41,-63.89,-36.23,-17.41,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+7+9+10,1+2+3+10,1+2+3+4+6+8+9+10,4+6+9+10,55,58,-0.01,-0.01,0,3,0,0,0.0,0.0,0.0,0.0,1.0
0092,MTOUCHE TECHNOLOGY BERHAD,Telecommunications & Media,2019-06-01,9,1.0,0.16,-0.0,-0.4,-0.3,0.1,0.065,0.05,0.205,0.1407,-2.0,-0.04,-0.62,0.0,0.0,-26.79,-25.22,0.01,0.0,-36.03,-34.0,26.0,-4.0,-1.65,0.0,0.0,0.0,0.0,-41.89,-21.49,-24.9,0.0,3.87,0.0,3.33,0.0,0.0,0,0,0,2+3+4+5+6+7+9,1+3+4+6+8+9,1+2+3+4+5+6+7+8+9,1+2+3+4+9,42,27,-0.64,-0.04,-1,-11,0,0,0.0,0.0,0.0,0.0,1.0
0082,GREEN PACKET BERHAD,Telecommunications & Media,2018-12-01,10,0.0,0.19,-0.0,-0.5,-0.38,0.75,0.975,0.31,1.65,0.29,-21.0,-0.05,-0.05,0.0,0.0,-16.1,-35.33,0.97,1.49,-13.0,-15.75,8.22,-3.76,-1.86,0.0,0.0,0.0,0.0,-22.33,0.08,-16.19,-22.33,1.68,0.0,0.0,1.68,0.0,0,0,0,2+3+7+8+9+10,1+2+4+5+6+7+8,1+2+3+4+5+6+7+8+9+10,1+6+7+8+9+10,99,399,0.38,-0.08,0,-47,0,0,0.0,0.0,0.0,0.0,0.0
0059,ECOBUILT HOLDINGS BERHAD,Telecommunications & Media,2019-05-01,10,1.0,-0.02,0.05,0.07,0.05,0.13,0.135,0.075,0.235,0.3537,19.0,0.01,0.07,0.0,0.0,2.04,3.65,0.02,0.03,12.78,-25.0,20.0,-2.5,6.96,4.75,-23.82,-22.47,4.75,9.84,6.33,9.5,9.84,1.0,0.91,1.52,1.0,0.0,0,0,0,1+3+6+9+10,2,1+2+4+5+6+9+10,1+2+10,16,62,0.01,0.02,0,-23,0,0,0.0,0.0,0.0,0.0,1.0
0035,OPCOM HOLDINGS BERHAD,Telecommunications & Media,2019-03-01,9,1.0,-0.21,-0.0,-0.14,-0.11,0.41,0.475,0.195,0.84,0.5376,-37.0,-0.01,-0.02,0.0,0.0,-2.42,0.51,0.0,0.0,17.89,6.23,35.33,20.78,16.72,0.0,-60.66,-30.76,-22.94,7.91,5.77,5.24,0.0,2.25,3.39,2.52,0.0,41.22,1,0,0,1+3+6+7,+,1+2+3+6+7+8,+,36,75,0.13,0.0,30,4,0,0,0.0,0.0,0.0,0.0,1.0
0032,REDTONE INTERNATIONAL BERHAD,Telecommunications & Media,2018-04-01,10,1.0,0.44,0.0,0.3,0.22,0.34,0.43,0.2,0.61,0.2179,16.0,0.03,0.07,0.01,2.33,12.48,4.39,0.04,0.01,-0.65,-24.5,53.5,14.5,3.95,0.0,-28.02,-32.26,0.0,-2.04,-5.99,-2.4,-2.04,0.39,0.0,0.78,0.39,0.0,0,0,0,1+3+5+10,2+3+8+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+8+9+10,79,118,-0.01,0.01,0,0,0,3,0.0,0.0,0.0,0.0,1.0
0017,M3 TECHNOLOGIES (ASIA) BERHAD,Telecommunications & Media,2017-06-01,10,1.0,-0.16,-0.0,-0.2,-0.15,0.04,0.055,0.02,0.075,0.0418,-3.0,-0.02,-0.36,0.0,0.0,-38.04,-18.28,0.02,0.02,-5.09,-4.5,20.0,7.75,3.02,0.0,0.0,0.0,0.0,-15.84,-35.25,-46.98,-15.84,3.78,0.0,0.0,3.78,0.0,0,0,0,1+3+4+5+9+10,1+2+3+4+5,1+2+3+4+5+6+8+9+10,1+3+5,32,38,0.03,-0.01,7,-15,0,0,0.0,0.0,0.0,0.0,1.0
0007,PUC BERHAD,Telecommunications & Media,2018-12-01,10,1.5,-1.89,-3.63,-0.43,-0.32,0.2,0.17,0.06,0.475,0.0875,-1.0,-0.12,-0.71,0.0,0.0,-141.49,3.11,0.02,0.02,3.85,-1.44,33.0,15.78,6.3,30.27,30.27,-16.16,-7.65,16.29,-7.37,5.32,16.29,4.93,0.0,0.0,4.93,16.14,0,0,0,3+4+10,2,1+2+4+5+6+7+9+10,1+7,14,52,0.03,0.02,2,-24,0,0,0.5,0.0,0.0,0.0,1.0
9393,INDUSTRONICS BERHAD,Technology,2018-12-01,9,1.0,0.22,-0.0,-0.2,-0.15,0.06,0.085,0.03,0.13,0.11,-5.0,-0.02,-0.24,0.0,0.0,-15.36,-17.74,0.0,0.0,-23.63,-31.75,10.0,-10.88,-4.75,0.0,0.0,0.0,0.0,-48.99,-61.12,-82.82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+5+6+7+9,1+2+3+4+5+6+7+9,1+2+3+4+5+6+7+8+9,1+2+3+4+5+6+7+9,53,38,-0.04,-0.03,-1,0,0,0,0.0,0.0,0.0,0.0,1.0
9377,FSBM HOLDINGS BERHAD,Technology,2018-06-01,10,1.0,0.0,-0.0,0.0,0.0,0.06,0.11,0.03,0.11,0.04,-34.0,-0.0,-0.0,0.0,0.0,-8.0,-11.08,0.0,0.0,-149.5,-4.75,-0.57,-2.66,-2.44,0.0,0.0,0.0,0.0,-60.71,-14.22,-24.38,-60.71,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+5+7+8+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,52,1,-0.17,0.0,-16,0,0,0,0.0,0.0,0.0,0.0,1.0
9334,KESM INDUSTRIES BERHAD,Technology,2019-07-01,10,2.5,6.87,0.0,2.52,1.89,7.31,7.9,5.0,12.0,8.4023,36.0,0.22,0.03,0.09,1.14,2.64,1.75,0.03,0.04,6.16,7.57,54.86,31.22,17.37,0.0,-41.06,-10.41,-4.32,7.82,4.58,6.78,7.82,1.07,0.86,0.75,1.07,14.61,1,0,1,1+8,+,1+2+8,+,226,307,0.27,0.14,44,88,0,1,0.5,0.0,1.0,0.0,1.0
9075,THETA EDGE BERHAD,Technology,2019-12-01,9,1.0,0.29,0.0,0.3,0.22,0.3,0.38,0.16,0.58,0.64,11.0,0.03,0.08,0.0,0.0,5.39,0.26,0.02,0.02,-4.95,-26.5,46.0,9.75,3.78,0.0,-52.13,0.0,-52.49,-8.84,-0.53,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+9,1+5+6+7+8+9,1+2+3+4+5+6+7+8+9,3+6+8+9,58,50,-0.15,0.0,-1,3,0,0,0.0,0.0,0.0,0.0,1.0
9008,OMESTI BERHAD,Technology,2019-03-01,9,1.0,-0.2,0.0,0.5,0.38,0.45,0.59,0.32,0.715,0.3485,12.0,0.05,0.08,0.0,0.0,14.18,-12.35,0.04,0.07,-6.21,-18.0,10.0,-4.0,-7.48,0.0,0.0,0.0,0.0,-13.91,-26.43,-18.36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+4+8+9,1+2+3+4+6+7+8,1+2+3+4+5+6+7+8+9,1+2+4+5+8,311,253,-0.09,-0.04,15,-10,0,0,0.0,0.0,0.0,0.0,1.0
8338,DATAPREP HOLDINGS BHD,Technology,2019-03-01,10,1.0,0.54,-0.0,-0.3,-0.22,0.13,0.15,0.06,0.28,0.04,-6.0,-0.03,-0.2,0.0,0.0,-63.75,-56.22,0.03,0.01,-10.49,-56.5,20.5,-18.0,-17.39,0.0,0.0,0.0,0.0,-5.2,-5.3,-4.48,-5.2,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+4+7+8+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,45,35,-0.02,-0.03,-5,-5,0,0,0.0,0.0,0.0,0.0,1.0
7204,D&O GREEN TECHNOLOGIES BERHAD,Technology,2019-12-01,9,2.5,0.43,0.06,0.29,0.22,0.59,0.68,0.43,0.925,0.3178,22.0,0.03,0.04,0.01,1.47,9.72,31.5,0.29,0.29,-1.26,-14.0,42.5,14.25,26.01,2.0,27.43,99.47,2.0,0.91,3.08,3.06,0.0,0.44,1.31,0.78,0.0,10.36,0,0,0,4+9,7+8+9,1+5+7+8+9,5+9,171,504,0.0,0.02,-1,51,0,1,0.5,0.0,0.5,0.5,1.0
7160,PENTAMASTER CORPORATION BERHAD,Technology,2019-12-01,10,3.0,2.84,7.58,0.37,0.28,3.43,4.54,2.37,5.58,0.9547,27.0,0.17,0.04,0.0,0.0,17.7,20.95,0.01,0.01,5.88,-4.5,37.88,16.69,23.72,44.56,44.56,75.54,0.0,0.85,3.58,3.87,0.85,0.0,0.0,0.0,0.0,0.0,0,0,0,8+9,8+10,7+8+9+10,8+9,84,490,-0.06,0.17,16,139,0,0,0.5,0.0,0.5,1.0,1.0
7022,GLOBETRONICS TECHNOLOGY BERHAD,Technology,2019-12-01,10,3.0,4.47,0.79,0.76,0.57,1.67,1.85,1.29,2.453,0.43,24.0,0.08,0.04,0.08,4.05,18.23,14.96,0.0,0.0,16.16,17.5,94.29,55.9,43.84,9.93,19.6,-7.44,9.93,3.14,3.26,2.52,3.14,1.73,1.15,0.99,1.73,50.88,1,0,1,1+4+5+9,+,1+4+9,+,279,215,0.05,0.07,63,111,0,5,0.0,0.0,1.0,1.0,1.0
5286,MI TECHNOVATION BERHAD,Technology,2019-12-01,5,2.5,1.28,4.36,0.15,0.11,1.69,2.38,0.987,3.11,0.49,29.0,0.08,0.03,0.04,1.68,17.04,16.65,0.0,0.0,31.98,0.0,32.0,16.0,11.18,54.46,54.46,0.0,0.0,3.66,0.0,0.0,0.0,0.93,0.0,0.0,0.0,6.28,1,0,1,2+4+5,+,2+4+5,+,105,191,0.05,0.08,49,32,0,2,0.5,0.0,0.0,1.0,1.0
5216,DATASONIC GROUP BERHAD,Technology,2019-03-01,10,3.0,4.04,0.06,0.47,0.35,0.85,1.55,0.43,1.69,0.2106,35.0,0.04,0.03,0.02,1.61,20.99,13.77,0.22,0.3,23.46,0.0,202.0,101.0,41.65,1.58,-16.59,1.58,0.0,3.71,5.16,4.92,0.0,2.44,4.63,3.42,0.0,30.9,1,0,0,1+2+4+9+10,+,1+3+4+8+9+10,+,28,220,0.01,0.03,0,67,0,2,0.0,0.0,1.0,1.0,1.0
5204,PRESTARIANG BERHAD,Technology,2017-12-01,8,1.5,-2.16,-0.0,-0.6,-0.45,0.25,0.305,0.1,0.545,0.2019,-5.0,-0.06,-0.2,0.0,0.0,-28.23,11.2,0.25,0.13,22.56,18.0,54.0,36.0,36.42,0.0,-4.8,-14.93,0.0,2.72,1.49,1.96,0.0,2.5,4.02,3.3,0.0,0.0,1,0,0,4+6+8,+,2+3+4+8,+,59,220,0.04,0.0,10,-7,0,0,0.5,0.0,0.0,0.0,1.0
5195,CENSOF HOLDINGS BERHAD,Technology,2019-03-01,9,1.5,-0.0,-0.0,0.0,0.0,0.07,0.115,0.035,0.15,0.2609,-287.0,-0.0,-0.0,0.0,0.0,-0.15,0.53,0.12,0.12,13.49,-10.75,43.5,16.38,9.75,0.0,0.0,-37.76,0.0,1.67,-0.98,-2.44,0.0,0.29,0.0,0.0,0.0,9.74,0,0,1,1+2+3+9,2+4,1+2+3+4+5+6+7+9,,26,63,0.04,0.0,10,16,0,0,0.0,0.0,0.5,0.0,1.0
5162,VSTECS BERHAD,Technology,2019-12-01,10,2.0,1.09,0.02,2.06,1.54,1.02,1.24,0.7,1.67,1.71,8.0,0.16,0.13,0.06,4.44,9.61,9.93,0.0,0.0,1.88,4.88,8.71,6.8,7.28,0.12,-0.4,0.12,-0.57,14.31,12.62,12.31,14.31,4.33,4.53,4.35,4.33,29.84,1,0,0,2+4+9+10,+,2+3+4+7+8+9+10,+,1272,1802,0.17,0.17,29,47,0,5,0.0,0.0,1.0,0.0,1.0
5161,JCY INTERNATIONAL BERHAD,Technology,2019-09-01,10,1.0,-0.2,-0.0,-0.37,-0.28,0.21,0.29,0.13,0.365,0.4281,-12.0,-0.02,-0.07,0.0,1.72,-5.61,-5.91,0.0,0.0,3.01,-21.0,41.5,10.25,7.56,0.0,0.0,0.0,0.0,2.8,-8.69,-2.23,2.8,5.51,3.8,6.42,5.51,85.91,0,0,1,1+2+3+4+7+9,1+2+4+7,1+2+3+4+6+7+8+9+10,,2033,1037,0.08,-0.02,184,77,0,2,0.0,0.0,0.0,0.0,1.0
5036,EDARAN BERHAD,Technology,2019-06-01,8,1.0,1.45,-0.0,-1.0,-0.75,0.28,0.365,0.115,0.605,0.4352,-3.0,-0.1,-0.27,0.0,0.0,-24.08,-17.37,0.2,0.22,-6.15,-32.0,2.92,-14.54,-7.48,0.0,0.0,0.0,0.0,-10.36,-0.32,-6.12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+6+7,1+3+4+5+6+7+8,1+2+3+4+5+6+7+8,1+4+6+7,50,54,-0.12,-0.09,1,-31,0,0,0.0,0.0,0.0,0.0,1.0
5028,HEITECH PADU BERHAD,Technology,2018-12-01,10,1.5,1.75,0.0,1.19,0.89,0.78,1.16,0.45,1.44,1.03,17.0,0.07,0.06,0.0,0.0,6.82,-21.05,0.17,0.04,-1.16,-6.5,56.5,25.0,10.18,0.0,0.0,0.0,0.0,-9.54,-14.96,-11.7,-9.54,4.35,3.92,3.06,4.35,70.55,0,0,0,1+3+4+8+10,1+2+5+6,1+2+4+5+6+8+9+10,6+8+9,422,379,0.1,-0.27,12,60,0,0,0.0,0.0,0.5,0.0,1.0
5011,MESINIAGA BERHAD,Technology,2019-12-01,10,1.0,0.51,-0.0,-0.16,-0.12,0.86,1.0,0.55,1.5,1.8891,-76.0,-0.01,-0.01,0.0,0.0,-0.7,-0.77,0.03,0.03,-0.96,-123.0,21.0,-51.0,-9.65,0.0,0.0,0.0,0.0,-2.35,2.99,-3.24,-2.35,5.47,3.1,1.86,5.47,59.23,0,0,0,2+3+5+6+7+9,1+2+5+6+7,1+2+4+5+6+7+8,4+6+8+9,322,314,0.19,-0.01,10,131,0,0,0.0,0.0,0.0,0.0,1.0
